num,URL,Author,Post,Month,Date,Year,date_code
52,https://bitcointalk.org/index.php?topic=976903.2320,goinmerry,"Quote from: asusZ on November 05, 2015, 12:03:09 PMmethods of money given all of my friends here are very useful, but only I know the method for growing bitcoin or money is by way of investmentInvest on  some people that you know and owns some investing companies. That will the safest place that you will be. Just seeing what is happening through some investments just gets me sad for the victim. How down are they for trusting someone then getting them broke. Large or small it is still risky.",11,5,2015,11_5_2015
53,NA,NA,post missing,11,6,2015,11_6_2015
54,NA,NA,post missing,11,7,2015,11_7_2015
55,https://bitcointalk.org/index.php?topic=976903.2340,danherbias07,"Quote from: bitcoinfinder8 on November 08, 2015, 11:39:37 AMYes i too don't think that people can share or give away their tricks.Posted From bitcointalk.org Android AppAndroid app? Does that exist? I will download it now if that exist I have been using my browser at my phone for a while now and it is really hard zooming in and out.",11,8,2015,11_8_2015
56,https://bitcointalk.org/index.php?topic=976903.2340,xdrpx,"Normally I'd prefer earning interest on my Bitcoins just like a bank does for reserving your money in Savings deposits or Fixed/Term deposits over a year. These may compose of recurring deposits over a quarter, half-yearly or yearly. Keeping this in mind I recently found a couple of services that enable compounding your bitcoins and earning you interest.Personally I prefer - Magnr (https://magnr.com/how-it-works) which pays you 2.18% AER until 2016 on a monthly basis.",11,8,2015,11_8_2015
57,https://bitcointalk.org/index.php?topic=976903.2340,Abiky,"Normally I'd prefer earning interest on my Bitcoins just like a bank does for reserving your money in Savings deposits or Fixed/Term deposits over a year. These may compose of recurring deposits over a quarter, half-yearly or yearly. Keeping this in mind I recently found a couple of services that enable compounding your bitcoins and earning you interest.Personally I prefer - Magnr (https://magnr.com/how-it-works) which pays you 2.18% AER until 2016 on a monthly basis.",11,8,2015,11_8_2015
58,https://bitcointalk.org/index.php?topic=976903.2320,danherbias07,"Quote from: goinmerry on November 05, 2015, 05:22:38 PMQuote from: asusZ on November 05, 2015, 12:03:09 PMmethods of money given all of my friends here are very useful, but only I know the method for growing bitcoin or money is by way of investmentInvest on  some people that you know and owns some investing companies. That will the safest place that you will be. Just seeing what is happening through some investments just gets me sad for the victim. How down are they for trusting someone then getting them broke. Large or small it is still risky.That is why people are being scared investing. They got scammed so many times in different investments. Perhaps youre right. You should just invest on people that you really know physically. not just online.",11,8,2015,11_8_2015
59,https://bitcointalk.org/index.php?topic=976903.2320,bitcoinfinder8,Yes i too don't think that people can share or give away their tricks.Posted From bitcointalk.org Android App,11,8,2015,11_8_2015
60,https://bitcointalk.org/index.php?topic=976903.2320,bitcoinfinder8,Yes i too don't think that people can share or give away their tricks.Posted From bitcointalk.org Android App,11,8,2015,11_8_2015
61,https://bitcointalk.org/index.php?topic=976903.2360,knowhow,"I remember to be part of the online income,i used ptc,surf ,captcha doublers,and with bitcoin signature im earning more them i had earned on the last years i were online,trying to earn something.Sure for the most the income only from signature isnt enought but,well its almost free ,my income in bitcoins can pay my internet and my electricity,and i still with money for something else soo 0.5 or less or more is stil worthing the time and investment.",11,9,2015,11_9_2015
62,https://bitcointalk.org/index.php?topic=976903.2360,harizen,"Quote from: Abiky on November 09, 2015, 07:31:49 PMQuote from: gkv9 on November 09, 2015, 09:54:05 AMQuote from: Abiky on November 08, 2015, 10:26:08 PMYou can grow your Bitcoins easily by buying hashrate from Hashnest at cheap prices, then wait for a couple of days to receive your mining earnings, then sell your hashrate at a higher price. I tried that the last time and it worked for me.  Good way of advertising and promoting...That being said, I would like to ask that how mining can be profitable in less than 6 months???If you know something we don't, please share it with us... Quote from: harizen on November 09, 2015, 09:40:44 AMQuote from: Abiky on November 08, 2015, 10:26:08 PMYou can grow your Bitcoins easily by buying hashrate from Hashnest at cheap prices, then wait for a couple of days to receive your mining earnings, then sell your hashrate at a higher price. I tried that the last time and it worked for me.  Can you tell me your current progress in Hashnest?You said the word ""easily"". Didn't you know that buying hashrate from any cloudmining scheme doesn't guarantee you an easy bitcoin. Factors are prices volatility, mining difficulty etc. It's a sure earning (at least for today) but ""easy"" is not the right term here.Well, all I do is analyze the hashrates for sale at Hashnest. I just go to the sidebar and click Hash. There I could see the different types of hashrate available from different miners such as Ant S3, S5, S7, etc. I mainly choose to buy S5 and S7 hashrate. Then, I go to the market tab and click ""more"" located at the lower left corner of the page. There you could see buy and sell orders for that type of miner's hashrate. I just analyze the different prices and hashrate available for purchase. For example, if someone is selling 100 Gh/s for 0.25 BTC, but there is another 100 Gh/s hashrate available for sale at a cheaper price, (for less BTC) I buy it and wait for a couple of weeks (checking the prices daily) and look for other types of 100 Gh/s hashrate for sale. If the available hashrate is more expensive (the same 100 Gh/s) than what I bought it, I sell mine for a little bit more BTC (and taking in consideration it is still cheaper than the posted hashrate) and profit from it.Hope this helps. If you need anything else, please let me know.  Thanks for the explanation mate. I got your point the time you posted it out but I see it's not an easy one like you said.It will take time because everyday you can't see selling a cheap one. That method is called marketing method for example in some online games that has market option. Buy cheap sell high Same name. This needs patience and monitoring.Profit here is sure but not an easy one.",11,9,2015,11_9_2015
63,https://bitcointalk.org/index.php?topic=976903.2340,rkandrades,"Quote from: Abiky on November 08, 2015, 10:26:08 PMYou can grow your Bitcoins easily by buying hashrate from Hashnest at cheap prices, then wait for a couple of days to receive your mining earnings, then sell your hashrate at a higher price. I tried that the last time and it worked for me.  Well.. I think it is a little risky.Recently the bitcoin price is growing. But if the price is decreasing?Mining is a very hard field to grow bitcoins today.I dont think this is the best way to start growing your bitcons.Is I would choose, mining would be the last area where I would put my coins.Referrals earnings is a simple and good way to start. You could create your faucet list or rotator and advertise it.",11,9,2015,11_9_2015
64,https://bitcointalk.org/index.php?topic=976903.2340,goinmerry,"Quote from: danherbias07 on November 08, 2015, 11:36:42 AMQuote from: goinmerry on November 05, 2015, 05:22:38 PMQuote from: asusZ on November 05, 2015, 12:03:09 PMmethods of money given all of my friends here are very useful, but only I know the method for growing bitcoin or money is by way of investmentInvest on  some people that you know and owns some investing companies. That will the safest place that you will be. Just seeing what is happening through some investments just gets me sad for the victim. How down are they for trusting someone then getting them broke. Large or small it is still risky.That is why people are being scared investing. They got scammed so many times in different investments. Perhaps youre right. You should just invest on people that you really know physically. not just online.It is hard to know people just through online. You will not know what they are thinking. You also dont know what they're own goals are. That is the problem with investing, very risky, some people will provide you some link to invest here and there and saying they will pay, but that also can be a scam. Better to invest something on a known company. Mutual funds, equities or bonds. Just change your bitcoin in dollars.",11,9,2015,11_9_2015
